study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy
PRJEB18629	SAMEA103911681	ERS1600849	ERX1944043	ERR1883542	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883542/ERR1883542.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883542/ERR1883542_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883542/ERR1883542_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883542/ERR1883542.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883542/ERR1883542_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883542/ERR1883542_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883542/R4097.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883542/R4097.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883542/R4097.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883542/R4097.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/002/ERR1883542	ftp.sra.ebi.ac.uk/vol1/err/ERR188/002/ERR1883542		
PRJEB18629	SAMEA103911682	ERS1600850	ERX1944044	ERR1883543	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883543/ERR1883543.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883543/ERR1883543_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883543/ERR1883543_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883543/ERR1883543.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883543/ERR1883543_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883543/ERR1883543_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883543/R3851.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883543/R3851.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883543/R3851.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883543/R3851.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/003/ERR1883543	ftp.sra.ebi.ac.uk/vol1/err/ERR188/003/ERR1883543		
PRJEB18629	SAMEA103911683	ERS1600851	ERX1944045	ERR1883544	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883544/ERR1883544.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883544/ERR1883544_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883544/ERR1883544_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883544/ERR1883544.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883544/ERR1883544_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883544/ERR1883544_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883544/R4096.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883544/R4096.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883544/R4096.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883544/R4096.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/004/ERR1883544	ftp.sra.ebi.ac.uk/vol1/err/ERR188/004/ERR1883544		
PRJEB18629	SAMEA103911684	ERS1600852	ERX1944046	ERR1883545	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883545/ERR1883545.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883545/ERR1883545_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883545/ERR1883545_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883545/ERR1883545.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883545/ERR1883545_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883545/ERR1883545_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883545/R4095.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883545/R4095.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883545/R4095.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883545/R4095.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/005/ERR1883545	ftp.sra.ebi.ac.uk/vol1/err/ERR188/005/ERR1883545		
PRJEB18629	SAMEA103911685	ERS1600853	ERX1944047	ERR1883546	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/006/ERR1883546/ERR1883546.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/006/ERR1883546/ERR1883546_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/006/ERR1883546/ERR1883546_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/006/ERR1883546/ERR1883546.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/006/ERR1883546/ERR1883546_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/006/ERR1883546/ERR1883546_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883546/R4094.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883546/R4094.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883546/R4094.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883546/R4094.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/006/ERR1883546	ftp.sra.ebi.ac.uk/vol1/err/ERR188/006/ERR1883546		
PRJEB18629	SAMEA103911686	ERS1600854	ERX1944048	ERR1883547	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/007/ERR1883547/ERR1883547.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/007/ERR1883547/ERR1883547_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/007/ERR1883547/ERR1883547_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/007/ERR1883547/ERR1883547.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/007/ERR1883547/ERR1883547_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/007/ERR1883547/ERR1883547_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883547/R4093.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883547/R4093.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883547/R4093.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883547/R4093.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/007/ERR1883547	ftp.sra.ebi.ac.uk/vol1/err/ERR188/007/ERR1883547		
PRJEB18629	SAMEA103911687	ERS1600855	ERX1944049	ERR1883548	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/008/ERR1883548/ERR1883548.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/008/ERR1883548/ERR1883548_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/008/ERR1883548/ERR1883548_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/008/ERR1883548/ERR1883548.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/008/ERR1883548/ERR1883548_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/008/ERR1883548/ERR1883548_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883548/R4269.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883548/R4269.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883548/R4269.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883548/R4269.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/008/ERR1883548	ftp.sra.ebi.ac.uk/vol1/err/ERR188/008/ERR1883548		
PRJEB18629	SAMEA103911688	ERS1600856	ERX1944050	ERR1883549	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/009/ERR1883549/ERR1883549.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/009/ERR1883549/ERR1883549_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/009/ERR1883549/ERR1883549_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/009/ERR1883549/ERR1883549.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/009/ERR1883549/ERR1883549_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/009/ERR1883549/ERR1883549_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883549/R4270.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883549/R4270.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883549/R4270.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883549/R4270.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/009/ERR1883549	ftp.sra.ebi.ac.uk/vol1/err/ERR188/009/ERR1883549		
PRJEB18629	SAMEA103911689	ERS1600857	ERX1944051	ERR1883550	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/000/ERR1883550/ERR1883550.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/000/ERR1883550/ERR1883550_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/000/ERR1883550/ERR1883550_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/000/ERR1883550/ERR1883550.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/000/ERR1883550/ERR1883550_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/000/ERR1883550/ERR1883550_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883550/R4271.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883550/R4271.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883550/R4271.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883550/R4271.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/000/ERR1883550	ftp.sra.ebi.ac.uk/vol1/err/ERR188/000/ERR1883550		
PRJEB18629	SAMEA103911690	ERS1600858	ERX1944052	ERR1883551	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/001/ERR1883551/ERR1883551.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/001/ERR1883551/ERR1883551_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/001/ERR1883551/ERR1883551_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/001/ERR1883551/ERR1883551.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/001/ERR1883551/ERR1883551_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/001/ERR1883551/ERR1883551_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883551/R4272.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883551/R4272.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883551/R4272.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883551/R4272.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/001/ERR1883551	ftp.sra.ebi.ac.uk/vol1/err/ERR188/001/ERR1883551		
PRJEB18629	SAMEA103911691	ERS1600859	ERX1944053	ERR1883552	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883552/ERR1883552.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883552/ERR1883552_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883552/ERR1883552_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883552/ERR1883552.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883552/ERR1883552_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883552/ERR1883552_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883552/R4237.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883552/R4237.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883552/R4237.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883552/R4237.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/002/ERR1883552	ftp.sra.ebi.ac.uk/vol1/err/ERR188/002/ERR1883552		
PRJEB18629	SAMEA103911692	ERS1600860	ERX1944054	ERR1883553	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883553/ERR1883553.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883553/ERR1883553_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883553/ERR1883553_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883553/ERR1883553.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883553/ERR1883553_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883553/ERR1883553_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883553/R4238.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883553/R4238.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883553/R4238.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883553/R4238.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/003/ERR1883553	ftp.sra.ebi.ac.uk/vol1/err/ERR188/003/ERR1883553		
PRJEB18629	SAMEA103911693	ERS1600861	ERX1944055	ERR1883554	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883554/ERR1883554.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883554/ERR1883554_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883554/ERR1883554_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883554/ERR1883554.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883554/ERR1883554_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883554/ERR1883554_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883554/R4239.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883554/R4239.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883554/R4239.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883554/R4239.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/004/ERR1883554	ftp.sra.ebi.ac.uk/vol1/err/ERR188/004/ERR1883554		
PRJEB18629	SAMEA103911694	ERS1600862	ERX1944056	ERR1883555	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883555/ERR1883555.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883555/ERR1883555_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883555/ERR1883555_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883555/ERR1883555.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883555/ERR1883555_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883555/ERR1883555_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883555/R4240.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883555/R4240.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883555/R4240.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883555/R4240.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/005/ERR1883555	ftp.sra.ebi.ac.uk/vol1/err/ERR188/005/ERR1883555		
PRJEB18629	SAMEA103911695	ERS1600863	ERX1944057	ERR1883556	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/006/ERR1883556/ERR1883556.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/006/ERR1883556/ERR1883556_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/006/ERR1883556/ERR1883556_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/006/ERR1883556/ERR1883556.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/006/ERR1883556/ERR1883556_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/006/ERR1883556/ERR1883556_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883556/R4241.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883556/R4241.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883556/R4241.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883556/R4241.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/006/ERR1883556	ftp.sra.ebi.ac.uk/vol1/err/ERR188/006/ERR1883556		
PRJEB18629	SAMEA103911696	ERS1600864	ERX1944058	ERR1883557	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/007/ERR1883557/ERR1883557.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/007/ERR1883557/ERR1883557_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/007/ERR1883557/ERR1883557_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/007/ERR1883557/ERR1883557.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/007/ERR1883557/ERR1883557_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/007/ERR1883557/ERR1883557_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883557/R4242.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883557/R4242.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883557/R4242.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883557/R4242.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/007/ERR1883557	ftp.sra.ebi.ac.uk/vol1/err/ERR188/007/ERR1883557		
PRJEB18629	SAMEA103911697	ERS1600865	ERX1944059	ERR1883558	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/008/ERR1883558/ERR1883558.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/008/ERR1883558/ERR1883558_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/008/ERR1883558/ERR1883558_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/008/ERR1883558/ERR1883558.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/008/ERR1883558/ERR1883558_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/008/ERR1883558/ERR1883558_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883558/R4243.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883558/R4243.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883558/R4243.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883558/R4243.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/008/ERR1883558	ftp.sra.ebi.ac.uk/vol1/err/ERR188/008/ERR1883558		
PRJEB18629	SAMEA103911698	ERS1600866	ERX1944060	ERR1883559	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/009/ERR1883559/ERR1883559.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/009/ERR1883559/ERR1883559_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/009/ERR1883559/ERR1883559_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/009/ERR1883559/ERR1883559.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/009/ERR1883559/ERR1883559_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/009/ERR1883559/ERR1883559_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883559/R4244.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883559/R4244.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883559/R4244.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883559/R4244.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/009/ERR1883559	ftp.sra.ebi.ac.uk/vol1/err/ERR188/009/ERR1883559		
PRJEB18629	SAMEA103911699	ERS1600867	ERX1944061	ERR1883560	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/000/ERR1883560/ERR1883560.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/000/ERR1883560/ERR1883560_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/000/ERR1883560/ERR1883560_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/000/ERR1883560/ERR1883560.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/000/ERR1883560/ERR1883560_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/000/ERR1883560/ERR1883560_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883560/R4245.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883560/R4245.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883560/R4245.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883560/R4245.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/000/ERR1883560	ftp.sra.ebi.ac.uk/vol1/err/ERR188/000/ERR1883560		
PRJEB18629	SAMEA103911700	ERS1600868	ERX1944062	ERR1883561	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/001/ERR1883561/ERR1883561.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/001/ERR1883561/ERR1883561_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/001/ERR1883561/ERR1883561_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/001/ERR1883561/ERR1883561.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/001/ERR1883561/ERR1883561_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/001/ERR1883561/ERR1883561_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883561/L5676.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883561/L5676.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883561/L5676.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883561/L5676.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/001/ERR1883561	ftp.sra.ebi.ac.uk/vol1/err/ERR188/001/ERR1883561		
PRJEB18629	SAMEA103911701	ERS1600869	ERX1944063	ERR1883562	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883562/ERR1883562.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883562/ERR1883562_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883562/ERR1883562_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883562/ERR1883562.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883562/ERR1883562_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883562/ERR1883562_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883562/L5677.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883562/L5677.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883562/L5677.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883562/L5677.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/002/ERR1883562	ftp.sra.ebi.ac.uk/vol1/err/ERR188/002/ERR1883562		
